id,hub_station_id,borne_id,heure_debut,heure_fin,kwh_consommes,origine,statut
session_220,hub_casablanca,hub_casablanca_borne_6,2025-02-20 14:28:00,2025-02-20 15:17:00,7.3,reservee,terminee
session_221,hub_casablanca,hub_casablanca_borne_3,2025-02-20 22:37:00,2025-02-20 23:00:00,39.3,reservee,terminee
session_222,hub_casablanca,hub_casablanca_borne_6,2025-02-20 16:03:00,2025-02-20 17:20:00,27.7,walk_in,terminee
session_223,hub_casablanca,hub_casablanca_borne_4,2025-02-21 19:47:00,2025-02-21 20:42:00,30.8,reservee,terminee
session_224,hub_casablanca,hub_casablanca_borne_2,2025-02-21 12:07:00,2025-02-21 12:40:00,26.9,walk_in,terminee
session_225,hub_casablanca,hub_casablanca_borne_2,2025-02-21 17:16:00,2025-02-21 17:43:00,38.5,reservee,terminee
session_226,hub_casablanca,hub_casablanca_borne_2,2025-02-21 19:31:00,2025-02-21 20:52:00,31.6,walk_in,terminee
session_227,hub_casablanca,hub_casablanca_borne_2,2025-02-21 15:21:00,2025-02-21 16:14:00,10.2,reservee,terminee
session_228,hub_casablanca,hub_casablanca_borne_2,2025-02-21 17:32:00,2025-02-21 18:41:00,7.4,reservee,terminee
session_229,hub_casablanca,hub_casablanca_borne_2,2025-02-21 18:44:00,2025-02-21 20:01:00,20.7,walk_in,terminee
session_230,hub_casablanca,hub_casablanca_borne_2,2025-02-21 21:10:00,2025-02-21 22:02:00,18.7,reservee,terminee
session_231,hub_casablanca,hub_casablanca_borne_4,2025-02-22 08:13:00,2025-02-22 09:26:00,37.6,reservee,terminee
session_232,hub_casablanca,hub_casablanca_borne_4,2025-02-22 08:58:00,2025-02-22 10:00:00,36.1,walk_in,terminee
session_233,hub_casablanca,hub_casablanca_borne_3,2025-02-22 12:27:00,2025-02-22 12:52:00,5.6,reservee,terminee
session_234,hub_casablanca,hub_casablanca_borne_3,2025-02-22 15:33:00,2025-02-22 16:31:00,34.3,reservee,terminee
session_235,hub_casablanca,hub_casablanca_borne_1,2025-02-22 11:46:00,2025-02-22 13:05:00,39.8,walk_in,terminee
session_236,hub_casablanca,hub_casablanca_borne_6,2025-02-23 15:11:00,2025-02-23 15:35:00,38.2,reservee,terminee
session_237,hub_casablanca,hub_casablanca_borne_6,2025-02-23 09:40:00,2025-02-23 10:13:00,11.1,walk_in,terminee
session_238,hub_casablanca,hub_casablanca_borne_2,2025-02-23 12:08:00,2025-02-23 13:15:00,33.5,reservee,terminee
session_239,hub_casablanca,hub_casablanca_borne_5,2025-02-23 12:56:00,2025-02-23 13:34:00,20.0,reservee,terminee
session_240,hub_casablanca,hub_casablanca_borne_2,2025-02-23 13:45:00,2025-02-23 14:31:00,34.2,reservee,terminee
session_241,hub_casablanca,hub_casablanca_borne_6,2025-02-23 14:33:00,2025-02-23 16:02:00,6.4,reservee,terminee
session_242,hub_casablanca,hub_casablanca_borne_4,2025-02-23 15:05:00,2025-02-23 15:52:00,31.1,reservee,terminee
session_243,hub_casablanca,hub_casablanca_borne_1,2025-02-24 13:50:00,2025-02-24 14:54:00,29.2,walk_in,terminee
session_244,hub_casablanca,hub_casablanca_borne_3,2025-02-24 18:54:00,2025-02-24 19:31:00,30.5,walk_in,terminee
session_245,hub_casablanca,hub_casablanca_borne_4,2025-02-25 17:27:00,2025-02-25 18:07:00,32.9,walk_in,terminee
session_246,hub_casablanca,hub_casablanca_borne_5,2025-02-25 18:16:00,2025-02-25 18:53:00,9.7,walk_in,terminee
session_247,hub_casablanca,hub_casablanca_borne_4,2025-02-26 19:37:00,2025-02-26 20:51:00,12.4,walk_in,terminee
session_248,hub_casablanca,hub_casablanca_borne_6,2025-02-26 10:13:00,2025-02-26 10:36:00,35.4,reservee,terminee
session_249,hub_casablanca,hub_casablanca_borne_1,2025-02-26 15:44:00,2025-02-26 16:12:00,32.3,walk_in,terminee
session_250,hub_casablanca,hub_casablanca_borne_5,2025-02-26 20:51:00,2025-02-26 21:47:00,31.1,walk_in,terminee
session_251,hub_casablanca,hub_casablanca_borne_6,2025-02-27 18:29:00,2025-02-27 19:29:00,18.8,walk_in,terminee
session_252,hub_casablanca,hub_casablanca_borne_6,2025-02-27 21:43:00,2025-02-27 22:50:00,23.3,reservee,terminee
session_253,hub_casablanca,hub_casablanca_borne_3,2025-02-27 19:56:00,2025-02-27 21:06:00,37.1,walk_in,terminee
session_254,hub_casablanca,hub_casablanca_borne_3,2025-02-28 18:16:00,2025-02-28 19:31:00,18.4,walk_in,terminee
session_255,hub_casablanca,hub_casablanca_borne_2,2025-02-28 18:17:00,2025-02-28 19:30:00,16.8,walk_in,terminee
session_256,hub_casablanca,hub_casablanca_borne_4,2025-02-28 15:01:00,2025-02-28 15:36:00,29.9,reservee,terminee
session_257,hub_casablanca,hub_casablanca_borne_6,2025-02-28 21:03:00,2025-02-28 21:47:00,35.3,reservee,terminee
session_258,hub_casablanca,hub_casablanca_borne_3,2025-03-01 15:45:00,2025-03-01 16:22:00,13.1,reservee,terminee
session_259,hub_casablanca,hub_casablanca_borne_1,2025-03-01 10:41:00,2025-03-01 11:45:00,31.0,reservee,terminee
session_260,hub_casablanca,hub_casablanca_borne_3,2025-03-01 12:37:00,2025-03-01 13:11:00,36.1,walk_in,terminee
session_261,hub_casablanca,hub_casablanca_borne_5,2025-03-01 07:34:00,2025-03-01 08:03:00,39.0,walk_in,terminee
session_262,hub_casablanca,hub_casablanca_borne_6,2025-03-01 12:09:00,2025-03-01 12:43:00,8.2,reservee,terminee
session_263,hub_casablanca,hub_casablanca_borne_5,2025-03-01 12:58:00,2025-03-01 13:23:00,9.6,walk_in,terminee
session_264,hub_casablanca,hub_casablanca_borne_4,2025-03-01 14:37:00,2025-03-01 15:58:00,27.3,reservee,terminee
session_265,hub_casablanca,hub_casablanca_borne_4,2025-03-02 12:14:00,2025-03-02 13:32:00,16.6,walk_in,terminee
session_266,hub_casablanca,hub_casablanca_borne_6,2025-03-02 12:45:00,2025-03-02 13:26:00,12.6,walk_in,terminee
session_267,hub_casablanca,hub_casablanca_borne_2,2025-03-02 12:17:00,2025-03-02 13:16:00,15.1,reservee,terminee
session_268,hub_casablanca,hub_casablanca_borne_4,2025-03-02 20:36:00,2025-03-02 21:05:00,29.3,walk_in,terminee
session_269,hub_casablanca,hub_casablanca_borne_6,2025-03-02 12:04:00,2025-03-02 12:55:00,19.3,reservee,terminee
session_270,hub_casablanca,hub_casablanca_borne_2,2025-03-02 11:43:00,2025-03-02 12:19:00,34.0,reservee,terminee
session_271,hub_casablanca,hub_casablanca_borne_3,2025-03-03 22:04:00,2025-03-03 23:00:00,21.9,walk_in,terminee
session_272,hub_casablanca,hub_casablanca_borne_3,2025-03-03 21:56:00,2025-03-03 22:47:00,11.3,reservee,terminee
session_273,hub_casablanca,hub_casablanca_borne_5,2025-03-03 13:00:00,2025-03-03 13:50:00,31.9,walk_in,terminee
session_274,hub_casablanca,hub_casablanca_borne_1,2025-03-03 17:09:00,2025-03-03 18:34:00,10.9,walk_in,terminee
session_275,hub_casablanca,hub_casablanca_borne_2,2025-03-03 19:37:00,2025-03-03 20:25:00,31.6,reservee,terminee
session_276,hub_casablanca,hub_casablanca_borne_6,2025-03-03 17:44:00,2025-03-03 19:03:00,40.0,reservee,terminee
session_277,hub_casablanca,hub_casablanca_borne_1,2025-03-03 18:14:00,2025-03-03 18:52:00,25.4,walk_in,terminee
session_278,hub_casablanca,hub_casablanca_borne_6,2025-03-04 20:58:00,2025-03-04 22:26:00,36.7,walk_in,terminee
session_279,hub_casablanca,hub_casablanca_borne_4,2025-03-04 18:18:00,2025-03-04 19:16:00,24.6,reservee,terminee
session_280,hub_casablanca,hub_casablanca_borne_4,2025-03-04 17:44:00,2025-03-04 18:27:00,16.6,reservee,terminee
session_281,hub_casablanca,hub_casablanca_borne_6,2025-03-04 20:50:00,2025-03-04 21:41:00,13.0,walk_in,terminee
session_282,hub_casablanca,hub_casablanca_borne_4,2025-03-04 16:18:00,2025-03-04 16:50:00,28.0,reservee,terminee
session_283,hub_casablanca,hub_casablanca_borne_1,2025-03-04 20:03:00,2025-03-04 21:03:00,5.8,walk_in,terminee
session_284,hub_casablanca,hub_casablanca_borne_1,2025-03-04 13:26:00,2025-03-04 14:16:00,7.5,walk_in,terminee
session_285,hub_casablanca,hub_casablanca_borne_5,2025-03-05 17:53:00,2025-03-05 18:51:00,10.3,reservee,terminee
session_286,hub_casablanca,hub_casablanca_borne_4,2025-03-06 13:02:00,2025-03-06 13:46:00,29.9,reservee,terminee
session_287,hub_casablanca,hub_casablanca_borne_2,2025-03-06 11:37:00,2025-03-06 12:39:00,32.2,walk_in,terminee
session_288,hub_casablanca,hub_casablanca_borne_5,2025-03-06 21:28:00,2025-03-06 22:30:00,13.6,reservee,terminee
session_289,hub_casablanca,hub_casablanca_borne_4,2025-03-06 16:26:00,2025-03-06 17:14:00,11.2,walk_in,terminee
session_290,hub_casablanca,hub_casablanca_borne_6,2025-03-06 21:54:00,2025-03-06 22:15:00,37.4,walk_in,terminee
session_291,hub_casablanca,hub_casablanca_borne_2,2025-03-06 18:45:00,2025-03-06 20:12:00,36.7,walk_in,terminee
session_292,hub_casablanca,hub_casablanca_borne_4,2025-03-07 21:09:00,2025-03-07 22:20:00,7.6,walk_in,terminee
session_293,hub_casablanca,hub_casablanca_borne_1,2025-03-07 12:27:00,2025-03-07 13:22:00,15.9,walk_in,terminee
session_294,hub_casablanca,hub_casablanca_borne_5,2025-03-07 20:10:00,2025-03-07 20:45:00,21.2,walk_in,terminee
session_295,hub_casablanca,hub_casablanca_borne_5,2025-03-07 21:12:00,2025-03-07 22:32:00,18.2,walk_in,terminee
session_296,hub_casablanca,hub_casablanca_borne_2,2025-03-08 11:20:00,2025-03-08 11:44:00,21.6,walk_in,terminee
session_297,hub_casablanca,hub_casablanca_borne_1,2025-03-08 14:19:00,2025-03-08 15:38:00,23.2,walk_in,terminee
session_298,hub_casablanca,hub_casablanca_borne_3,2025-03-08 10:38:00,2025-03-08 11:06:00,36.0,reservee,terminee
session_299,hub_casablanca,hub_casablanca_borne_3,2025-03-08 13:09:00,2025-03-08 14:17:00,6.7,reservee,terminee
session_300,hub_casablanca,hub_casablanca_borne_1,2025-03-08 12:24:00,2025-03-08 13:20:00,14.8,reservee,terminee
session_301,hub_casablanca,hub_casablanca_borne_3,2025-03-08 19:22:00,2025-03-08 20:27:00,8.8,reservee,terminee
session_302,hub_casablanca,hub_casablanca_borne_2,2025-03-09 14:20:00,2025-03-09 15:09:00,8.5,walk_in,terminee
session_303,hub_casablanca,hub_casablanca_borne_5,2025-03-09 15:01:00,2025-03-09 16:03:00,31.7,reservee,terminee
session_304,hub_casablanca,hub_casablanca_borne_5,2025-03-09 13:54:00,2025-03-09 15:22:00,6.5,reservee,terminee
session_305,hub_casablanca,hub_casablanca_borne_1,2025-03-09 15:08:00,2025-03-09 15:51:00,39.6,reservee,terminee
session_306,hub_casablanca,hub_casablanca_borne_3,2025-03-09 17:19:00,2025-03-09 18:12:00,39.2,reservee,terminee
session_307,hub_casablanca,hub_casablanca_borne_4,2025-03-09 13:55:00,2025-03-09 14:33:00,22.6,reservee,terminee
session_308,hub_casablanca,hub_casablanca_borne_3,2025-03-10 10:23:00,2025-03-10 11:20:00,39.2,reservee,terminee
session_309,hub_casablanca,hub_casablanca_borne_3,2025-03-10 19:01:00,2025-03-10 19:48:00,12.0,walk_in,terminee
session_310,hub_casablanca,hub_casablanca_borne_2,2025-03-10 15:15:00,2025-03-10 15:59:00,17.2,walk_in,terminee
session_311,hub_casablanca,hub_casablanca_borne_1,2025-03-10 15:21:00,2025-03-10 16:40:00,25.0,reservee,terminee
session_312,hub_casablanca,hub_casablanca_borne_6,2025-03-10 14:02:00,2025-03-10 14:56:00,9.3,reservee,terminee
session_313,hub_casablanca,hub_casablanca_borne_3,2025-03-10 19:47:00,2025-03-10 21:12:00,26.2,walk_in,terminee
session_314,hub_casablanca,hub_casablanca_borne_5,2025-03-10 13:20:00,2025-03-10 13:51:00,23.2,reservee,terminee
session_315,hub_casablanca,hub_casablanca_borne_3,2025-03-11 19:15:00,2025-03-11 19:37:00,8.8,reservee,terminee
session_316,hub_casablanca,hub_casablanca_borne_2,2025-03-11 18:11:00,2025-03-11 18:57:00,18.5,reservee,terminee
session_317,hub_casablanca,hub_casablanca_borne_5,2025-03-12 14:44:00,2025-03-12 16:13:00,37.5,reservee,terminee
session_318,hub_casablanca,hub_casablanca_borne_4,2025-03-12 16:45:00,2025-03-12 17:58:00,34.5,walk_in,terminee
session_319,hub_casablanca,hub_casablanca_borne_5,2025-03-13 22:45:00,2025-03-13 23:11:00,28.0,reservee,terminee
session_320,hub_casablanca,hub_casablanca_borne_5,2025-03-13 16:35:00,2025-03-13 17:54:00,8.4,reservee,terminee
session_321,hub_casablanca,hub_casablanca_borne_6,2025-03-13 19:02:00,2025-03-13 19:53:00,14.3,reservee,terminee
session_322,hub_casablanca,hub_casablanca_borne_3,2025-03-13 18:15:00,2025-03-13 19:37:00,19.9,reservee,terminee
session_323,hub_casablanca,hub_casablanca_borne_5,2025-03-13 18:24:00,2025-03-13 19:02:00,22.6,reservee,terminee
session_324,hub_casablanca,hub_casablanca_borne_3,2025-03-14 18:10:00,2025-03-14 19:27:00,25.4,reservee,terminee
session_325,hub_casablanca,hub_casablanca_borne_3,2025-03-14 17:06:00,2025-03-14 18:05:00,30.2,reservee,terminee
session_326,hub_casablanca,hub_casablanca_borne_4,2025-03-14 20:03:00,2025-03-14 20:58:00,14.0,walk_in,terminee
session_327,hub_casablanca,hub_casablanca_borne_1,2025-03-14 15:55:00,2025-03-14 17:17:00,11.5,reservee,terminee
session_328,hub_casablanca,hub_casablanca_borne_4,2025-03-14 20:26:00,2025-03-14 20:56:00,8.6,walk_in,terminee
session_329,hub_casablanca,hub_casablanca_borne_6,2025-03-14 19:51:00,2025-03-14 20:44:00,37.3,reservee,terminee
session_330,hub_casablanca,hub_casablanca_borne_1,2025-03-14 12:55:00,2025-03-14 13:37:00,17.4,reservee,terminee
session_331,hub_casablanca,hub_casablanca_borne_4,2025-03-14 17:11:00,2025-03-14 18:33:00,13.9,walk_in,terminee
session_332,hub_casablanca,hub_casablanca_borne_1,2025-03-15 10:44:00,2025-03-15 12:05:00,9.8,reservee,terminee
session_333,hub_casablanca,hub_casablanca_borne_4,2025-03-15 20:31:00,2025-03-15 21:11:00,7.1,reservee,terminee
session_334,hub_casablanca,hub_casablanca_borne_2,2025-03-15 14:11:00,2025-03-15 14:49:00,26.9,reservee,terminee
session_335,hub_casablanca,hub_casablanca_borne_2,2025-03-15 11:31:00,2025-03-15 12:45:00,18.3,reservee,terminee
session_336,hub_casablanca,hub_casablanca_borne_6,2025-03-16 11:07:00,2025-03-16 12:19:00,22.8,walk_in,terminee
session_337,hub_casablanca,hub_casablanca_borne_4,2025-03-16 09:37:00,2025-03-16 10:39:00,31.4,walk_in,terminee
session_338,hub_casablanca,hub_casablanca_borne_6,2025-03-16 14:32:00,2025-03-16 15:07:00,35.1,walk_in,terminee
session_339,hub_casablanca,hub_casablanca_borne_5,2025-03-16 15:11:00,2025-03-16 15:54:00,29.6,reservee,terminee
session_340,hub_casablanca,hub_casablanca_borne_1,2025-03-16 13:45:00,2025-03-16 14:18:00,15.2,walk_in,terminee
session_341,hub_casablanca,hub_casablanca_borne_1,2025-03-16 11:36:00,2025-03-16 12:17:00,15.5,reservee,terminee
session_342,hub_casablanca,hub_casablanca_borne_5,2025-03-16 11:00:00,2025-03-16 12:11:00,38.2,walk_in,terminee
session_343,hub_casablanca,hub_casablanca_borne_4,2025-03-16 16:28:00,2025-03-16 17:18:00,16.4,reservee,terminee
session_344,hub_casablanca,hub_casablanca_borne_3,2025-03-17 17:20:00,2025-03-17 18:00:00,11.1,walk_in,terminee
session_345,hub_casablanca,hub_casablanca_borne_5,2025-03-17 12:54:00,2025-03-17 13:16:00,7.3,reservee,terminee
session_346,hub_casablanca,hub_casablanca_borne_1,2025-03-17 18:58:00,2025-03-17 19:32:00,11.9,reservee,terminee
session_347,hub_casablanca,hub_casablanca_borne_5,2025-03-17 12:34:00,2025-03-17 13:20:00,33.9,reservee,terminee
session_348,hub_casablanca,hub_casablanca_borne_3,2025-03-18 19:04:00,2025-03-18 20:14:00,15.1,walk_in,terminee
session_349,hub_casablanca,hub_casablanca_borne_6,2025-03-18 20:50:00,2025-03-18 22:08:00,8.1,reservee,terminee
session_350,hub_casablanca,hub_casablanca_borne_1,2025-03-18 15:13:00,2025-03-18 16:11:00,19.9,walk_in,terminee
session_351,hub_casablanca,hub_casablanca_borne_6,2025-03-18 22:29:00,2025-03-18 23:58:00,10.3,walk_in,terminee
session_352,hub_casablanca,hub_casablanca_borne_1,2025-03-19 17:27:00,2025-03-19 18:09:00,15.7,reservee,terminee
session_353,hub_casablanca,hub_casablanca_borne_3,2025-03-19 10:08:00,2025-03-19 11:29:00,26.1,reservee,terminee
session_354,hub_casablanca,hub_casablanca_borne_5,2025-03-19 15:14:00,2025-03-19 15:44:00,5.3,reservee,terminee
session_355,hub_casablanca,hub_casablanca_borne_6,2025-03-19 18:58:00,2025-03-19 19:21:00,31.2,reservee,terminee
session_356,hub_casablanca,hub_casablanca_borne_4,2025-03-19 17:21:00,2025-03-19 17:41:00,25.8,walk_in,terminee
session_357,hub_casablanca,hub_casablanca_borne_2,2025-03-19 17:11:00,2025-03-19 17:39:00,24.4,reservee,terminee
session_358,hub_casablanca,hub_casablanca_borne_5,2025-03-20 22:40:00,2025-03-21 00:08:00,19.6,reservee,terminee
session_359,hub_casablanca,hub_casablanca_borne_6,2025-03-20 22:06:00,2025-03-20 22:42:00,23.5,reservee,terminee
session_360,hub_casablanca,hub_casablanca_borne_6,2025-03-20 14:11:00,2025-03-20 15:24:00,8.4,walk_in,terminee
session_361,hub_casablanca,hub_casablanca_borne_1,2025-03-20 10:04:00,2025-03-20 11:12:00,27.1,walk_in,terminee
session_362,hub_casablanca,hub_casablanca_borne_5,2025-03-20 20:34:00,2025-03-20 21:16:00,29.4,walk_in,terminee
session_363,hub_casablanca,hub_casablanca_borne_3,2025-03-20 13:39:00,2025-03-20 14:29:00,31.5,walk_in,terminee
session_364,hub_casablanca,hub_casablanca_borne_1,2025-03-21 17:34:00,2025-03-21 18:34:00,28.0,walk_in,terminee
session_365,hub_casablanca,hub_casablanca_borne_5,2025-03-21 18:46:00,2025-03-21 19:49:00,23.8,walk_in,terminee
session_366,hub_casablanca,hub_casablanca_borne_1,2025-03-21 18:31:00,2025-03-21 19:52:00,28.8,reservee,terminee
session_367,hub_casablanca,hub_casablanca_borne_6,2025-03-21 22:13:00,2025-03-21 23:24:00,34.0,reservee,terminee
session_368,hub_casablanca,hub_casablanca_borne_4,2025-03-22 14:11:00,2025-03-22 14:57:00,38.0,reservee,terminee
session_369,hub_casablanca,hub_casablanca_borne_6,2025-03-22 19:06:00,2025-03-22 19:49:00,33.6,reservee,terminee
session_370,hub_casablanca,hub_casablanca_borne_5,2025-03-22 11:06:00,2025-03-22 12:08:00,38.6,reservee,terminee
session_371,hub_casablanca,hub_casablanca_borne_4,2025-03-22 16:54:00,2025-03-22 18:15:00,23.3,reservee,terminee
session_372,hub_casablanca,hub_casablanca_borne_2,2025-03-22 16:29:00,2025-03-22 16:51:00,28.9,walk_in,terminee
session_373,hub_casablanca,hub_casablanca_borne_1,2025-03-22 16:16:00,2025-03-22 16:39:00,37.9,walk_in,terminee
session_374,hub_casablanca,hub_casablanca_borne_4,2025-03-23 10:49:00,2025-03-23 11:19:00,12.9,reservee,terminee
session_375,hub_casablanca,hub_casablanca_borne_2,2025-03-23 11:09:00,2025-03-23 12:08:00,17.9,walk_in,terminee
session_376,hub_casablanca,hub_casablanca_borne_6,2025-03-23 12:53:00,2025-03-23 14:16:00,34.0,walk_in,terminee
session_377,hub_casablanca,hub_casablanca_borne_6,2025-03-23 07:37:00,2025-03-23 08:45:00,5.6,walk_in,terminee
session_378,hub_casablanca,hub_casablanca_borne_4,2025-03-24 17:29:00,2025-03-24 18:19:00,16.9,reservee,terminee
session_379,hub_casablanca,hub_casablanca_borne_6,2025-03-24 18:22:00,2025-03-24 19:49:00,11.1,reservee,terminee
session_380,hub_casablanca,hub_casablanca_borne_2,2025-03-25 18:27:00,2025-03-25 18:49:00,26.6,walk_in,terminee
session_381,hub_casablanca,hub_casablanca_borne_5,2025-03-25 22:30:00,2025-03-25 23:32:00,18.9,reservee,terminee
session_382,hub_casablanca,hub_casablanca_borne_1,2025-03-25 18:58:00,2025-03-25 19:19:00,24.5,walk_in,terminee
session_383,hub_casablanca,hub_casablanca_borne_6,2025-03-25 22:32:00,2025-03-25 23:35:00,29.4,walk_in,terminee
session_384,hub_casablanca,hub_casablanca_borne_1,2025-03-25 19:01:00,2025-03-25 20:19:00,7.7,reservee,terminee
session_385,hub_casablanca,hub_casablanca_borne_1,2025-03-25 17:26:00,2025-03-25 18:09:00,10.8,reservee,terminee
session_386,hub_casablanca,hub_casablanca_borne_3,2025-03-26 15:05:00,2025-03-26 15:53:00,38.0,walk_in,terminee
session_387,hub_casablanca,hub_casablanca_borne_1,2025-03-26 19:39:00,2025-03-26 20:30:00,31.4,reservee,terminee
session_388,hub_casablanca,hub_casablanca_borne_1,2025-03-26 22:13:00,2025-03-26 23:19:00,17.3,walk_in,terminee
session_389,hub_casablanca,hub_casablanca_borne_2,2025-03-26 16:29:00,2025-03-26 17:43:00,14.5,reservee,terminee
session_390,hub_casablanca,hub_casablanca_borne_2,2025-03-27 12:17:00,2025-03-27 12:53:00,7.9,reservee,terminee
session_391,hub_casablanca,hub_casablanca_borne_4,2025-03-27 18:37:00,2025-03-27 19:33:00,20.0,reservee,terminee
session_392,hub_casablanca,hub_casablanca_borne_2,2025-03-27 22:11:00,2025-03-27 23:21:00,31.6,reservee,terminee
session_393,hub_casablanca,hub_casablanca_borne_1,2025-03-27 19:17:00,2025-03-27 20:38:00,30.5,walk_in,terminee
session_394,hub_casablanca,hub_casablanca_borne_4,2025-03-27 15:58:00,2025-03-27 16:47:00,33.5,walk_in,terminee
session_395,hub_casablanca,hub_casablanca_borne_5,2025-03-27 15:54:00,2025-03-27 16:41:00,24.8,reservee,terminee
session_396,hub_casablanca,hub_casablanca_borne_2,2025-03-27 22:23:00,2025-03-27 23:10:00,13.6,reservee,terminee
session_397,hub_casablanca,hub_casablanca_borne_2,2025-03-27 15:52:00,2025-03-27 16:16:00,25.1,reservee,terminee
session_398,hub_casablanca,hub_casablanca_borne_4,2025-03-27 16:23:00,2025-03-27 17:16:00,25.4,reservee,terminee
session_399,hub_casablanca,hub_casablanca_borne_2,2025-03-28 16:16:00,2025-03-28 17:27:00,13.4,walk_in,terminee
session_400,hub_casablanca,hub_casablanca_borne_2,2025-03-28 18:55:00,2025-03-28 19:41:00,35.7,walk_in,terminee
session_401,hub_casablanca,hub_casablanca_borne_5,2025-03-28 21:01:00,2025-03-28 21:48:00,35.5,walk_in,terminee
